,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
1434,29/05/2018,1184,12,23.1,64,2.6,1250,15.9,1.35,0.0,0.0,Spring,No Holiday,Yes
1435,06/07/2018,273,4,22.6,66,0.9,2000,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes
1436,19/04/2018,1054,22,13.4,49,1.1,1326,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
1437,21/06/2018,794,1,20.1,82,1.2,582,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes
1438,05/06/2018,282,5,18.1,73,0.5,1182,13.1,0.0,0.0,0.0,Summer,No Holiday,Yes
1439,07/11/2018,555,10,11.9,84,0.9,482,9.2,0.2,0.0,0.0,Autumn,No Holiday,Yes
1440,24/12/2017,38,15,2.9,90,2.0,380,1.4,0.08,3.5,0.0,Winter,Holiday,Yes
1441,14/08/2018,1306,17,34.7,51,3.0,2000,23.0,1.22,0.0,0.0,Summer,No Holiday,Yes
1442,18/10/2018,2499,18,15.7,45,2.5,2000,3.7,0.06,0.0,0.0,Autumn,No Holiday,Yes
1443,16/03/2018,1176,8,3.8,56,2.4,2000,-4.1,0.32,0.0,0.0,Spring,No Holiday,Yes
1444,06/02/2018,217,9,-12.3,39,3.7,1984,-23.4,0.45,0.0,0.0,Winter,No Holiday,Yes
1445,04/09/2018,2491,19,25.1,49,3.1,2000,13.6,0.18,0.0,0.0,Autumn,No Holiday,Yes
1446,23/11/2018,1007,19,2.9,26,1.1,2000,-14.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
1447,16/11/2018,920,13,14.4,49,3.5,890,3.8,1.71,0.0,0.0,Autumn,No Holiday,Yes
1448,12/04/2018,1789,8,8.9,48,1.1,1444,-1.5,0.69,0.0,0.0,Spring,No Holiday,Yes
1449,27/01/2018,195,16,-3.7,25,2.6,1839,-20.9,0.74,0.0,0.0,Winter,No Holiday,Yes
1450,19/05/2018,198,5,10.4,71,1.1,2000,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
1451,03/03/2018,1197,17,15.0,22,2.5,1946,-6.5,0.96,0.0,0.0,Spring,No Holiday,Yes
1452,01/04/2018,96,5,12.3,65,0.5,1085,5.8,0.0,0.0,0.0,Spring,No Holiday,Yes
1453,19/01/2018,93,3,-0.6,43,1.7,1316,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1454,21/06/2018,1360,9,22.7,59,2.0,940,14.2,1.77,0.0,0.0,Summer,No Holiday,Yes
1455,14/06/2018,1295,23,21.6,68,0.8,2000,15.4,0.0,0.0,0.0,Summer,No Holiday,Yes
1456,02/09/2018,179,5,20.6,65,1.1,2000,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
1457,03/05/2018,911,16,12.8,53,3.3,2000,3.4,0.76,0.0,0.0,Spring,No Holiday,Yes
1458,28/07/2018,313,6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,Summer,No Holiday,Yes
1459,02/09/2018,255,4,21.1,62,1.8,2000,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
1460,21/11/2018,129,2,6.9,87,0.7,822,4.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
1461,25/12/2017,179,11,-2.8,35,2.9,1984,-16.1,0.87,0.0,0.0,Winter,Holiday,Yes
1462,09/05/2018,1602,22,15.9,60,2.6,2000,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
1463,18/09/2018,0,3,18.7,76,0.5,1916,14.3,0.0,0.0,0.0,Autumn,No Holiday,No
1464,23/08/2018,185,5,28.5,57,0.9,2000,19.1,0.0,0.1,0.0,Summer,No Holiday,Yes
1465,09/12/2017,222,8,-5.4,56,0.7,1940,-12.8,0.01,0.0,0.0,Winter,No Holiday,Yes
1466,30/03/2018,261,2,10.8,72,0.4,639,5.9,0.0,0.0,0.0,Spring,No Holiday,Yes
1467,11/02/2018,91,23,-7.0,49,3.4,1984,-15.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1468,04/05/2018,2041,8,11.3,46,1.2,1788,0.0,1.04,0.0,0.0,Spring,No Holiday,Yes
1469,21/08/2018,2364,19,,62,1.7,2000,21.1,0.31,0.0,0.0,Summer,No Holiday,Yes
1470,11/07/2018,1106,15,29.4,68,2.3,1525,22.8,1.29,0.0,0.0,Summer,No Holiday,Yes
1471,09/12/2017,127,7,-5.5,56,0.8,1950,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1472,17/08/2018,2353,19,31.0,31,1.5,2000,11.8,0.34,0.0,0.0,Summer,No Holiday,Yes
1473,20/07/2018,641,10,29.8,59,1.2,973,20.9,2.32,0.0,0.0,Summer,No Holiday,Yes
1474,30/03/2018,739,11,17.8,26,2.6,1822,-1.9,2.37,0.0,0.0,Spring,No Holiday,Yes
1475,18/06/2018,1373,22,22.9,56,1.3,1927,13.6,0.0,0.0,0.0,Summer,No Holiday,Yes
1476,06/01/2018,352,16,2.7,27,2.2,1811,-14.4,0.64,0.0,0.0,Winter,No Holiday,Yes
1477,05/03/2018,4,4,5.1,90,2.6,1005,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
1478,28/09/2018,0,19,19.3,61,0.8,2000,11.5,0.01,0.0,0.0,Autumn,No Holiday,No
1479,01/01/2018,225,12,1.5,20,2.8,1992,-19.0,1.03,0.0,0.0,Winter,Holiday,Yes
1480,24/07/2018,715,1,29.1,64,1.2,2000,21.5,0.0,0.0,0.0,Summer,No Holiday,Yes
1481,13/02/2018,323,20,2.3,59,3.8,1981,-4.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1482,06/12/2017,78,3,-3.2,78,0.0,1808,-6.4,0.0,0.2,0.4,Winter,No Holiday,Yes
1483,23/03/2018,92,4,2.0,80,0.8,474,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
1484,03/07/2018,2264,21,27.8,72,0.6,2000,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes
1485,03/06/2018,1834,16,30.4,28,3.6,1790,9.8,2.48,0.0,0.0,Summer,No Holiday,Yes
1486,22/12/2017,76,5,-0.2,73,0.8,880,-4.4,0.0,0.0,0.7,Winter,Holiday,Yes
1487,06/01/2018,61,4,-5.9,61,1.1,1260,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1488,15/11/2018,172,5,5.3,78,1.4,952,1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
1489,27/07/2018,747,1,28.3,78,0.5,1072,24.0,0.0,0.0,0.0,Summer,No Holiday,Yes
1490,21/07/2018,735,12,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,Summer,No Holiday,Yes
1491,19/08/2018,645,9,26.3,50,0.7,1980,15.0,1.28,0.0,0.0,Summer,No Holiday,Yes
1492,28/08/2018,84,19,23.9,98,0.8,1792,23.5,0.0,7.0,0.0,Summer,No Holiday,Yes
1493,13/08/2018,903,9,29.4,74,2.0,917,24.2,1.18,0.0,0.0,Summer,No Holiday,Yes
1494,12/08/2018,260,4,28.1,63,0.8,2000,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes
1495,18/03/2018,751,12,9.8,46,1.2,710,-1.2,1.13,0.0,0.0,Spring,No Holiday,Yes
1496,08/06/2018,1256,12,23.1,56,1.6,1222,13.8,1.71,0.0,0.0,Summer,No Holiday,Yes
1497,13/09/2018,1436,16,28.2,48,1.4,1995,16.1,1.7,0.0,0.0,Autumn,No Holiday,Yes
1498,19/02/2018,417,20,2.4,60,1.9,661,-4.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1499,10/08/2018,853,16,36.4,40,3.2,2000,20.6,2.59,0.0,0.0,Summer,No Holiday,Yes
1500,16/02/2018,47,2,-4.1,38,1.2,1996,-16.3,0.0,0.0,0.0,Winter,Holiday,Yes
1501,21/09/2018,23,6,17.6,95,1.7,974,16.7,0.0,1.5,0.0,Autumn,No Holiday,Yes
1502,12/09/2018,215,4,18.0,59,1.5,2000,9.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
1503,14/06/2018,453,2,20.8,73,0.8,829,15.7,0.0,0.0,0.0,Summer,No Holiday,Yes
1504,20/11/2018,798,13,11.6,20,1.3,1821,-10.6,1.87,0.0,0.0,Autumn,No Holiday,Yes
1505,01/02/2018,95,6,-8.1,59,0.7,1915,-14.7,0.0,0.0,1.6,Winter,No Holiday,Yes
1506,08/06/2018,926,0,19.1,82,2.2,874,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes
1507,09/02/2018,422,17,4.8,38,3.0,1582,-8.3,0.47,0.0,0.0,Winter,No Holiday,Yes
1508,24/04/2018,2318,18,14.1,43,1.6,2000,1.6,0.36,0.0,0.0,Spring,No Holiday,Yes
1509,18/06/2018,997,14,29.8,36,2.0,1382,13.1,2.63,0.0,0.0,Summer,No Holiday,Yes
1510,08/12/2017,99,3,-4.8,52,1.6,1978,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1511,17/09/2018,2276,8,18.9,77,0.6,1109,14.7,0.56,0.0,0.0,Autumn,No Holiday,Yes
1512,23/03/2018,216,2,2.2,80,1.4,615,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
1513,25/01/2018,71,6,-16.1,33,3.0,2000,-28.7,0.0,0.0,0.7,Winter,No Holiday,Yes
1514,31/10/2018,1185,16,11.8,34,2.3,1979,-3.5,1.16,0.0,0.0,Autumn,No Holiday,Yes
1515,18/12/2017,116,14,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,Winter,No Holiday,Yes
1516,05/11/2018,161,3,8.3,81,1.1,642,5.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
1517,19/02/2018,819,18,4.7,43,2.4,938,-6.8,0.19,0.0,0.0,Winter,No Holiday,Yes
1518,17/11/2018,655,22,4.4,43,1.1,2000,-7.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
1519,21/06/2018,2176,17,28.4,43,3.3,1715,14.6,2.04,0.0,0.0,Summer,No Holiday,Yes
1520,02/11/2018,403,6,4.5,77,1.0,1410,0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
1521,16/10/2018,726,0,13.3,64,1.7,860,6.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
1522,04/12/2017,398,20,-3.6,38,3.0,2000,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1523,10/02/2018,145,3,2.0,71,1.2,534,-2.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1524,29/08/2018,334,1,22.8,97,0.5,2000,22.2,0.0,0.5,0.0,Summer,No Holiday,Yes
1525,13/08/2018,698,13,33.0,54,1.7,1458,22.4,1.23,0.0,0.0,Summer,No Holiday,Yes
1526,24/09/2018,754,12,20.3,34,2.6,2000,3.9,2.85,0.0,0.0,Autumn,Holiday,Yes
1527,09/10/2018,0,7,10.9,70,0.7,2000,5.6,0.0,0.0,0.0,Autumn,Holiday,No
1528,16/03/2018,923,15,11.9,32,1.9,1976,-4.3,2.62,0.0,0.0,Spring,No Holiday,Yes
1529,09/12/2017,431,13,3.9,36,2.0,1702,-9.8,1.13,0.0,0.0,Winter,No Holiday,Yes
1530,08/02/2018,103,2,-8.3,65,0.4,1750,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1531,13/07/2018,1924,21,27.2,80,2.3,1870,23.4,0.0,0.0,0.0,Summer,No Holiday,Yes
1532,02/02/2018,382,17,2.0,25,2.3,1998,-16.0,0.34,0.0,0.0,Winter,No Holiday,Yes
1533,17/05/2018,69,6,18.9,98,0.3,338,18.5,0.0,0.0,0.0,Spring,No Holiday,Yes
1534,26/06/2018,1052,0,26.9,61,1.5,805,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes
1535,02/06/2018,898,8,20.4,54,1.0,828,10.7,1.23,0.0,0.0,Summer,No Holiday,Yes
1536,05/10/2018,28,16,17.1,97,1.7,382,16.6,0.15,6.0,0.0,Autumn,No Holiday,Yes
1537,24/04/2018,725,23,9.6,44,0.7,2000,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
1538,04/05/2018,1260,7,9.5,55,2.1,1912,0.8,0.32,0.0,0.0,Spring,No Holiday,Yes
1539,02/06/2018,989,1,20.2,57,0.4,1428,11.4,0.0,0.0,0.0,Summer,No Holiday,Yes
1540,05/08/2018,600,13,33.0,56,3.5,1857,23.0,2.68,0.0,0.0,Summer,No Holiday,Yes
1541,21/08/2018,1530,8,24.0,84,3.5,1975,21.1,0.47,0.0,0.0,Summer,No Holiday,Yes
1542,13/11/2018,1126,22,8.1,50,0.5,2000,-1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
1543,04/03/2018,475,14,11.2,83,1.1,518,8.4,0.45,0.0,0.0,Spring,No Holiday,Yes
1544,04/11/2018,1077,20,12.7,59,1.2,1177,4.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
1545,23/12/2017,63,6,5.1,81,1.3,375,2.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1546,12/12/2017,275,9,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,Winter,No Holiday,Yes
1547,17/07/2018,713,6,24.0,81,0.9,1271,20.5,0.02,0.0,0.0,Summer,No Holiday,Yes
1548,02/06/2018,1165,0,20.9,53,1.4,1717,10.9,0.0,0.0,0.0,Summer,No Holiday,Yes
1549,23/08/2018,168,4,29.3,54,1.0,2000,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes
1550,09/05/2018,34,1,11.3,58,1.3,2000,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
1551,09/03/2018,718,19,5.4,60,3.9,990,-1.7,0.02,0.0,0.0,Spring,No Holiday,Yes
1552,01/05/2018,1400,22,19.9,75,0.8,516,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
1553,19/10/2018,981,11,16.4,35,1.1,2000,0.8,2.13,0.0,0.0,Autumn,No Holiday,Yes
1554,10/05/2018,0,4,12.0,79,0.6,1351,8.4,0.0,0.0,0.0,Spring,No Holiday,No
1555,29/11/2018,126,5,1.8,34,0.9,1990,-12.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
1556,26/08/2018,290,4,21.2,86,0.5,1724,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes
1557,14/08/2018,944,9,31.0,56,0.8,1945,21.1,1.32,0.0,0.0,Summer,No Holiday,Yes
1558,18/11/2018,1054,14,10.1,37,2.4,1723,-3.9,1.24,0.0,0.0,Autumn,No Holiday,Yes
1559,19/02/2018,646,8,-1.2,51,0.8,1800,-10.0,0.05,0.0,0.0,Winter,No Holiday,Yes
1560,12/09/2018,3256,18,27.0,44,1.4,2000,13.6,0.62,0.0,0.0,Autumn,No Holiday,Yes
1561,29/06/2018,1552,23,23.5,83,1.4,436,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
1562,13/01/2018,223,18,-2.6,73,1.0,684,-6.7,0.01,0.0,0.0,Winter,No Holiday,Yes
1563,17/11/2018,456,2,2.9,77,1.8,853,-0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
1564,12/10/2018,1322,15,17.1,33,2.1,1929,0.6,2.04,0.0,0.0,Autumn,No Holiday,Yes
1565,17/02/2018,103,10,-4.3,21,1.4,1908,-23.4,1.34,0.0,0.0,Winter,Holiday,Yes
1566,08/03/2018,32,6,3.1,89,0.2,903,1.4,0.0,1.5,0.0,Spring,No Holiday,Yes
1567,28/04/2018,1597,14,21.3,25,3.8,1884,0.4,3.22,0.0,0.0,Spring,No Holiday,Yes
1568,31/05/2018,2164,20,23.1,58,2.9,1950,14.3,0.06,0.0,0.0,Spring,No Holiday,Yes
1569,23/03/2018,422,23,5.0,42,1.7,717,-6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
1570,27/03/2018,764,22,12.9,75,1.3,326,8.5,0.0,0.0,0.0,Spring,No Holiday,Yes
1571,02/02/2018,294,13,1.6,29,2.2,1662,-14.5,1.2,0.0,0.0,Winter,No Holiday,Yes
1572,06/09/2018,1641,22,24.3,71,2.5,1992,18.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
1573,02/07/2018,44,19,24.1,93,2.1,1118,22.8,0.23,1.5,0.0,Summer,No Holiday,Yes
1574,28/08/2018,200,4,22.6,95,0.4,1919,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes
1575,09/10/2018,0,15,18.3,40,1.2,2000,4.4,0.33,0.0,0.0,Autumn,Holiday,No
1576,27/05/2018,174,5,17.6,0,0.8,1304,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes
1577,19/01/2018,58,4,-0.7,45,1.4,1241,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1578,01/07/2018,9,12,21.1,97,1.2,653,20.5,0.17,7.5,0.0,Summer,No Holiday,Yes
1579,11/06/2018,1204,12,23.2,52,1.2,2000,12.7,0.82,0.0,0.0,Summer,No Holiday,Yes
1580,08/08/2018,1693,8,28.6,80,1.6,708,24.8,0.49,0.0,0.0,Summer,No Holiday,Yes
1581,26/11/2018,214,1,3.1,84,1.0,365,0.6,0.0,0.0,0.3,Autumn,No Holiday,Yes
1582,21/05/2018,420,1,14.5,31,1.1,2000,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
1583,31/05/2018,470,2,15.2,84,0.7,485,12.5,0.0,0.0,0.0,Spring,No Holiday,Yes
1584,02/11/2018,560,1,6.6,69,0.0,1512,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
1585,10/08/2018,1702,20,32.2,52,2.3,2000,21.0,0.02,0.0,0.0,Summer,No Holiday,Yes
1586,23/04/2018,10,12,9.0,96,1.9,481,8.3,0.43,5.5,0.0,Spring,No Holiday,Yes
1587,13/03/2018,1749,18,15.7,68,3.3,1473,9.8,0.39,0.0,0.0,Spring,No Holiday,Yes
1588,31/07/2018,476,2,29.8,57,0.8,2000,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes
1589,11/03/2018,843,13,10.3,31,2.1,885,-6.1,2.67,0.0,0.0,Spring,No Holiday,Yes
1590,23/04/2018,9,9,8.5,95,2.6,447,7.7,0.1,8.0,0.0,Spring,No Holiday,Yes
1591,02/04/2018,468,0,16.1,80,1.9,605,12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
1592,20/06/2018,2440,8,20.6,77,1.2,566,16.4,0.53,0.0,0.0,Summer,No Holiday,Yes
1593,16/07/2018,1935,8,26.4,69,0.5,1559,20.2,1.09,0.0,0.0,Summer,No Holiday,Yes
1594,24/11/2018,349,20,2.6,86,1.7,676,0.4,0.0,0.0,3.3,Autumn,No Holiday,Yes
1595,16/08/2018,876,9,30.6,55,1.1,2000,20.5,1.46,0.0,0.0,Summer,No Holiday,Yes
1596,03/04/2018,1677,8,17.3,71,0.5,1481,11.9,0.17,0.0,0.0,Spring,No Holiday,Yes
1597,01/08/2018,540,10,34.3,45,1.0,1919,20.6,2.31,0.0,0.0,Summer,No Holiday,Yes
1598,20/03/2018,418,10,7.4,35,3.5,1990,-7.0,1.81,0.0,0.0,Spring,No Holiday,Yes
1599,28/09/2018,0,1,16.5,53,1.5,2000,6.8,0.0,0.0,0.0,Autumn,No Holiday,No
1600,25/01/2018,122,11,-13.8,25,3.5,1996,-29.6,0.91,0.0,0.6,Winter,No Holiday,Yes
1601,05/03/2018,466,22,2.3,63,1.0,2000,-4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
1602,26/11/2018,1524,8,2.0,84,1.1,396,-0.4,0.03,0.0,0.3,Autumn,No Holiday,Yes
1603,31/08/2018,1119,15,30.3,41,2.5,1864,15.5,2.72,0.0,0.0,Summer,No Holiday,Yes
1604,29/06/2018,1195,9,22.9,86,1.7,538,20.4,0.76,0.0,0.0,Summer,No Holiday,Yes
1605,24/05/2018,205,5,11.3,64,1.2,1634,4.7,0.0,0.0,0.0,Spring,No Holiday,Yes
1606,26/01/2018,96,10,-16.5,33,3.4,1703,-29.0,0.62,0.0,0.5,Winter,No Holiday,Yes
1607,29/12/2017,504,16,5.4,56,2.2,396,-2.6,0.39,0.0,0.0,Winter,No Holiday,Yes
1608,13/04/2018,2404,18,17.5,18,1.3,2000,-7.1,0.23,0.0,0.0,Spring,No Holiday,Yes
1609,30/09/2018,0,7,15.1,81,0.8,1939,11.8,0.03,0.0,0.0,Autumn,No Holiday,No
1610,02/02/2018,592,18,0.5,37,3.0,1733,-12.5,0.06,0.0,0.0,Winter,No Holiday,Yes
1611,05/01/2018,327,7,-5.3,53,1.1,1300,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1612,18/11/2018,443,1,3.2,54,1.2,1968,-5.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
1613,23/12/2017,337,1,5.7,75,1.7,706,1.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1614,02/10/2018,0,16,21.7,36,3.2,1929,5.9,1.64,0.0,0.0,Autumn,No Holiday,No
1615,23/07/2018,1994,21,30.8,60,1.8,2000,22.1,0.0,0.0,0.0,Summer,No Holiday,Yes
1616,21/07/2018,1288,23,28.8,56,1.6,2000,19.1,0.0,0.0,0.0,Summer,No Holiday,Yes
1617,24/03/2018,521,19,,80,2.8,234,4.4,0.05,0.0,0.0,Spring,No Holiday,Yes
1618,08/08/2018,1266,17,35.0,37,2.6,2000,18.1,1.72,0.0,0.0,Summer,No Holiday,Yes
1619,31/12/2017,300,15,3.1,25,3.9,2000,-15.0,0.9,0.0,0.0,Winter,Holiday,Yes
1620,17/06/2018,1979,15,27.3,51,2.6,598,16.2,2.4,0.0,0.0,Summer,No Holiday,Yes
1621,17/12/2017,39,6,,42,2.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1622,03/12/2017,563,14,7.6,76,1.2,422,3.6,0.69,0.0,0.0,Winter,No Holiday,Yes
1623,02/06/2018,1535,15,29.8,24,2.9,1939,7.0,3.0,0.0,0.0,Summer,No Holiday,Yes
1624,25/11/2018,138,4,2.4,89,0.7,321,0.7,0.0,0.0,2.6,Autumn,No Holiday,Yes
1625,30/01/2018,73,22,-1.7,85,1.2,1006,-3.8,0.0,0.0,3.5,Winter,No Holiday,Yes
1626,09/11/2018,0,16,14.3,59,3.6,858,6.3,0.72,0.0,0.0,Autumn,No Holiday,No
1627,30/03/2018,583,10,16.0,29,1.4,1708,-2.0,1.79,0.0,0.0,Spring,No Holiday,Yes
1628,01/04/2018,1156,13,17.9,60,2.2,1248,10.0,0.86,0.0,0.0,Spring,No Holiday,Yes
1629,30/10/2018,965,15,10.9,33,2.6,1963,-4.7,1.73,0.0,0.0,Autumn,No Holiday,Yes
1630,15/05/2018,764,0,18.1,77,0.5,287,13.9,0.0,0.0,0.0,Spring,No Holiday,Yes
1631,30/01/2018,100,18,-2.3,91,0.4,202,-3.5,0.0,1.4,2.0,Winter,No Holiday,Yes
1632,01/02/2018,103,2,-5.5,53,2.1,1980,-13.5,0.0,0.0,1.6,Winter,No Holiday,Yes
1633,20/06/2018,3384,18,27.0,55,3.1,1246,17.1,1.26,0.0,0.0,Summer,No Holiday,Yes
1634,10/08/2018,1544,22,30.9,54,0.8,2000,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes
1635,20/04/2018,970,14,25.9,28,2.2,808,5.9,2.92,0.0,0.0,Spring,No Holiday,Yes
1636,03/01/2018,342,9,-6.8,44,1.7,1858,-17.0,0.16,0.0,0.0,Winter,No Holiday,Yes
1637,18/10/2018,917,11,15.0,52,1.4,2000,5.2,1.5,0.0,0.0,Autumn,No Holiday,Yes
1638,22/09/2018,1840,16,25.3,38,3.0,2000,9.9,1.88,0.0,0.0,Autumn,No Holiday,Yes
1639,17/10/2018,600,1,11.5,74,1.2,1305,7.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
1640,28/05/2018,3245,18,26.0,39,2.7,1950,10.9,1.07,0.0,0.0,Spring,No Holiday,Yes
1641,22/05/2018,957,0,16.0,71,0.5,1299,10.7,0.0,0.0,0.0,Spring,Holiday,Yes
1642,19/02/2018,218,23,0.5,73,1.5,465,-3.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1643,24/03/2018,424,8,4.5,49,0.4,580,-5.3,0.19,0.0,0.0,Spring,No Holiday,Yes
1644,05/05/2018,1360,22,19.1,61,2.7,1830,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes
1645,22/06/2018,602,2,19.8,80,1.5,370,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes
1646,23/07/2018,542,1,30.0,52,1.5,1774,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes
1647,05/02/2018,216,9,-11.1,38,2.4,1945,-22.6,0.43,0.0,0.0,Winter,No Holiday,Yes
1648,19/08/2018,2186,19,29.7,55,2.5,2000,19.6,0.23,0.0,0.0,Summer,No Holiday,Yes
1649,08/07/2018,1053,11,23.8,47,2.1,2000,11.8,2.59,0.0,0.0,Summer,No Holiday,Yes
1650,07/11/2018,1062,21,13.5,75,0.8,1275,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
1651,15/03/2018,15,7,14.3,97,0.3,189,13.8,0.0,0.0,0.0,Spring,No Holiday,Yes
1652,19/04/2018,316,9,12.4,29,1.5,1380,-5.1,1.49,0.0,0.0,Spring,No Holiday,Yes
1653,19/07/2018,1870,22,28.0,76,1.5,1542,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes
1654,17/03/2018,688,20,7.9,54,2.3,1005,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
1655,13/12/2017,251,11,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,Winter,No Holiday,Yes
1656,26/01/2018,89,23,-14.4,38,2.7,1738,-25.6,0.0,0.0,0.3,Winter,No Holiday,Yes
1657,17/06/2018,2330,17,25.6,58,3.3,865,16.7,0.66,0.0,0.0,Summer,No Holiday,Yes
1658,05/12/2017,334,14,-1.1,28,0.0,2000,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1659,25/01/2018,165,7,-16.2,33,2.2,2000,-28.7,0.0,0.0,0.7,Winter,No Holiday,Yes
1660,08/07/2018,410,7,18.2,54,1.2,2000,8.7,0.42,0.0,0.0,Summer,No Holiday,Yes
1661,11/12/2017,325,7,,39,3.1,1996,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1662,29/01/2018,177,15,-5.2,27,4.5,1927,-21.3,1.06,0.0,0.0,Winter,No Holiday,Yes
1663,01/10/2018,1087,13,17.6,49,4.7,2000,6.7,1.89,0.0,0.0,Autumn,No Holiday,Yes
1664,08/01/2018,349,14,3.4,31,1.4,1267,-12.1,0.36,0.0,0.0,Winter,No Holiday,Yes
1665,22/05/2018,248,4,15.6,0,0.5,1502,10.5,0.0,0.0,0.0,Spring,Holiday,Yes
1666,17/08/2018,2797,18,32.5,28,1.4,2000,11.6,1.06,0.0,0.0,Summer,No Holiday,Yes
1667,17/02/2018,169,19,-1.5,32,2.5,2000,-16.0,0.0,0.0,0.0,Winter,Holiday,Yes
1668,22/02/2018,404,16,5.0,50,4.3,1121,-4.5,0.74,0.0,0.0,Winter,No Holiday,Yes
1669,26/07/2018,498,2,27.6,78,0.1,1289,23.4,0.0,0.0,0.0,Summer,No Holiday,Yes
1670,30/06/2018,1107,22,23.4,88,0.9,1153,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes
1671,26/09/2018,1686,13,23.4,34,2.1,2000,6.6,2.84,0.0,0.0,Autumn,No Holiday,Yes
1672,07/12/2017,430,15,4.0,35,3.1,1962,-10.1,0.84,0.0,0.0,Winter,No Holiday,Yes
1673,21/12/2017,355,19,0.8,71,0.9,923,-3.8,0.0,0.0,0.8,Winter,No Holiday,Yes
1674,29/03/2018,1079,20,15.6,64,2.7,686,8.8,0.0,0.0,0.0,Spring,No Holiday,Yes
